	HB.var_c
0	2.20000000000000018E0
1	2.30000000000000027E0
2	2.40000000000000036E0
3	2.50000000000000044E0
4	2.60000000000000053E0
5	2.70000000000000062E0
6	2.80000000000000071E0
7	2.90000000000000080E0
8	3.00000000000000089E0
9	3.10000000000000098E0
10	3.20000000000000107E0
11	3.30000000000000115E0
12	3.40000000000000124E0
13	3.50000000000000133E0
14	3.60000000000000142E0
15	3.70000000000000151E0
16	3.80000000000000160E0
17	3.90000000000000169E0
18	4.00000000000000178E0
19	4.10000000000000142E0
20	4.20000000000000107E0
21	4.30000000000000071E0
22	4.40000000000000036E0
23	4.50000000000000000E0
24	4.59999999999999964E0
25	4.69999999999999929E0
26	4.79999999999999893E0
27	4.89999999999999858E0
28	4.99999999999999822E0
29	5.09999999999999787E0
30	5.19999999999999751E0
31	5.29999999999999716E0
32	5.39999999999999680E0
33	5.50000000000000000E0


var_c	harmindex	freq[0, ::]
4.10000000000000142E0	5	1.26048704951484369E10
4.10000000000000142E0	6	1.51258445941781194E10
4.10000000000000142E0	7	1.76468186932078064E10
4.10000000000000142E0	8	2.01677927922375000E10
4.10000000000000142E0	9	2.26887668912671847E10
4.10000000000000142E0	10	2.52097409902968739E10

var_c	harmindex	freq[20, ::]
4.20000000000000107E0	0	0.00000000000000000E0
4.20000000000000107E0	1	2.51949386774095663E9
4.20000000000000107E0	2	5.03898773548191325E9
4.20000000000000107E0	3	7.55848160322287299E9
4.20000000000000107E0	4	1.00779754709638270E10
4.20000000000000107E0	5	1.25974693387047809E10
4.20000000000000107E0	6	1.51169632064457460E10
4.20000000000000107E0	7	1.76364570741867022E10
4.20000000000000107E0	8	2.01559509419276539E10
4.20000000000000107E0	9	2.26754448096686145E10
4.20000000000000107E0	10	2.51949386774095618E10

var_c	harmindex	freq[21, ::]
4.30000000000000071E0	0	0.00000000000000000E0
4.30000000000000071E0	1	2.51807587079236805E9
4.30000000000000071E0	2	5.03615174158473611E9
4.30000000000000071E0	3	7.55422761237710638E9
4.30000000000000071E0	4	1.00723034831694713E10
4.30000000000000071E0	5	1.25903793539618403E10
4.30000000000000071E0	6	1.51084552247542137E10
4.30000000000000071E0	7	1.76265310955465759E10
4.30000000000000071E0	8	2.01446069663389427E10
4.30000000000000071E0	9	2.26626828371313094E10
4.30000000000000071E0	10	2.51807587079236805E10

var_c	harmindex	freq[22, ::]
4.40000000000000036E0	0	0.00000000000000000E0
4.40000000000000036E0	1	2.51671626533456783E9
4.40000000000000036E0	2	5.03343253066913565E9
4.40000000000000036E0	3	7.55014879600370570E9
4.40000000000000036E0	4	1.00668650613382704E10
4.40000000000000036E0	5	1.25835813266728391E10
4.40000000000000036E0	6	1.51002975920074123E10
4.40000000000000036E0	7	1.76170138573419766E10
4.40000000000000036E0	8	2.01337301226765408E10
4.40000000000000036E0	9	2.26504463880111029E10
4.40000000000000036E0	10	2.51671626533456783E10

var_c	harmindex	freq[23, ::]
4.50000000000000000E0	0	0.00000000000000000E0
4.50000000000000000E0	1	2.51541151846551037E9
4.50000000000000000E0	2	5.03082303693102073E9
4.50000000000000000E0	3	7.54623455539652888E9
4.50000000000000000E0	4	1.00616460738620406E10
4.50000000000000000E0	5	1.25770575923275518E10
4.50000000000000000E0	6	1.50924691107930586E10
4.50000000000000000E0	7	1.76078806292585743E10
4.50000000000000000E0	8	2.01232921477240811E10
4.50000000000000000E0	9	2.26387036661895857E10
4.50000000000000000E0	10	2.51541151846551037E10

var_c	harmindex	freq[24, ::]
4.59999999999999964E0	0	0.00000000000000000E0
4.59999999999999964E0	1	2.51415838166056105E9
4.59999999999999964E0	2	5.02831676332112210E9
4.59999999999999964E0	3	7.54247514498168492E9
4.59999999999999964E0	4	1.00566335266422446E10
4.59999999999999964E0	5	1.25707919083028052E10
4.59999999999999964E0	6	1.50849502899633703E10
4.59999999999999964E0	7	1.75991086716239309E10
4.59999999999999964E0	8	2.01132670532844893E10
4.59999999999999964E0	9	2.26274254349450610E10
4.59999999999999964E0	10	2.51415838166056105E10

var_c	harmindex	freq[25, ::]
4.69999999999999929E0	0	0.00000000000000000E0
4.69999999999999929E0	1	2.51295384327846927E9
4.69999999999999929E0	2	5.02590768655693854E9
4.69999999999999929E0	3	7.53886152983540558E9
4.69999999999999929E0	4	1.00518153731138771E10
4.69999999999999929E0	5	1.25647692163923463E10
4.69999999999999929E0	6	1.50777230596708112E10
4.69999999999999929E0	7	1.75906769029492760E10
4.69999999999999929E0	8	2.01036307462277541E10
4.69999999999999929E0	9	2.26165845895062212E10
4.69999999999999929E0	10	2.51295384327846927E10

var_c	harmindex	freq[26, ::]
4.79999999999999893E0	0	0.00000000000000000E0
4.79999999999999893E0	1	2.51179513543170696E9
4.79999999999999893E0	2	5.02359027086341392E9
4.79999999999999893E0	3	7.53538540629511999E9
4.79999999999999893E0	4	1.00471805417268278E10
4.79999999999999893E0	5	1.25589756771585348E10
4.79999999999999893E0	6	1.50707708125902395E10
4.79999999999999893E0	7	1.75825659480219554E10
4.79999999999999893E0	8	2.00943610834536557E10
4.79999999999999893E0	9	2.26061562188853626E10
4.79999999999999893E0	10	2.51179513543170696E10

var_c	harmindex	freq[27, ::]
4.89999999999999858E0	0	0.00000000000000000E0
4.89999999999999858E0	1	2.51067969203294172E9
4.89999999999999858E0	2	5.02135938406588345E9
4.89999999999999858E0	3	7.53203907609882606E9
4.89999999999999858E0	4	1.00427187681317664E10
4.89999999999999858E0	5	1.25533984601647086E10
4.89999999999999858E0	6	1.50640781521976530E10
4.89999999999999858E0	7	1.75747578442305974E10
4.89999999999999858E0	8	2.00854375362635329E10
4.89999999999999858E0	9	2.25961172282964862E10
4.89999999999999858E0	10	2.51067969203294172E10

var_c	harmindex	freq[28, ::]
4.99999999999999822E0	0	0.00000000000000000E0
4.99999999999999822E0	1	2.50960513501232452E9
4.99999999999999822E0	2	5.01921027002464903E9
4.99999999999999822E0	3	7.52881540503697266E9
4.99999999999999822E0	4	1.00384205400492976E10
4.99999999999999822E0	5	1.25480256750616226E10
4.99999999999999822E0	6	1.50576308100739453E10
4.99999999999999822E0	7	1.75672359450862636E10
4.99999999999999822E0	8	2.00768410800985952E10
4.99999999999999822E0	9	2.25864462151109135E10
4.99999999999999822E0	10	2.50960513501232452E10

var_c	harmindex	freq[29, ::]
5.09999999999999787E0	0	0.00000000000000000E0
5.09999999999999787E0	1	2.50856925740914294E9
5.09999999999999787E0	2	5.01713851481828588E9
5.09999999999999787E0	3	7.52570777222742571E9
5.09999999999999787E0	4	1.00342770296365713E10
5.09999999999999787E0	5	1.25428462870457147E10
5.09999999999999787E0	6	1.50514155444548514E10
5.09999999999999787E0	7	1.75599848018639970E10
5.09999999999999787E0	8	2.00685540592731426E10
5.09999999999999787E0	9	2.25771233166822860E10
5.09999999999999787E0	10	2.50856925740914294E10

var_c	harmindex	freq[30, ::]
5.19999999999999751E0	0	0.00000000000000000E0
5.19999999999999751E0	1	2.50757000825809584E9
5.19999999999999751E0	2	5.01514001651619168E9
5.19999999999999751E0	3	7.52271002477429285E9
5.19999999999999751E0	4	1.00302800330323838E10
5.19999999999999751E0	5	1.25378500412904859E10
5.19999999999999751E0	6	1.50454200495485857E10
5.19999999999999751E0	7	1.75529900578066789E10
5.19999999999999751E0	8	2.00605600660647676E10
5.19999999999999751E0	9	2.25681300743228741E10
5.19999999999999751E0	10	2.50757000825809717E10

var_c	harmindex	freq[31, ::]
5.29999999999999716E0	0	0.00000000000000000E0
5.29999999999999716E0	1	2.50660547904672804E9
5.29999999999999716E0	2	5.01321095809345607E9
5.29999999999999716E0	3	7.51981643714018411E9
5.29999999999999716E0	4	1.00264219161869117E10
5.29999999999999716E0	5	1.25330273952336402E10
5.29999999999999716E0	6	1.50396328742803687E10
5.29999999999999716E0	7	1.75462383533270971E10
5.29999999999999716E0	8	2.00528438323738234E10
5.29999999999999716E0	9	2.25594493114205541E10
5.29999999999999716E0	10	2.50660547904672804E10

var_c	harmindex	freq[32, ::]
5.39999999999999680E0	0	0.00000000000000000E0
5.39999999999999680E0	1	2.50567389156110831E9
5.39999999999999680E0	2	5.01134778312221663E9
5.39999999999999680E0	3	7.51702167468332316E9
5.39999999999999680E0	4	1.00226955662444328E10
5.39999999999999680E0	5	1.25283694578055416E10
5.39999999999999680E0	6	1.50340433493666459E10
5.39999999999999680E0	7	1.75397172409277613E10
5.39999999999999680E0	8	2.00453911324888656E10
5.39999999999999680E0	9	2.25510650240499766E10
5.39999999999999680E0	10	2.50567389156110831E10

var_c	harmindex	freq[33, ::]
5.50000000000000000E0	0	0.00000000000000000E0
5.50000000000000000E0	1	2.50477358379190784E9
5.50000000000000000E0	2	5.00954716758381569E9
5.50000000000000000E0	3	7.51432075137572486E9
5.50000000000000000E0	4	1.00190943351676309E10
5.50000000000000000E0	5	1.25238679189595392E10
5.50000000000000000E0	6	1.50286415027514497E10
5.50000000000000000E0	7	1.75334150865433536E10
5.50000000000000000E0	8	2.00381886703352619E10
5.50000000000000000E0	9	2.25429622541271701E10
5.50000000000000000E0	10	2.50477358379190784E10


