var_c	indep(index, 1)	plot_vs(pnmx, noisefreq)[0, ::]
2.50000000000000044E0	2.63999999999999968E9	-1.40650833075236936E2
2.50000000000000044E0	2.64999999999999991E9	-1.41032425726655553E2
2.50000000000000044E0	2.66000000000000014E9	-1.41386230409190095E2
2.50000000000000044E0	2.66999999999999993E9	-1.41715857498412734E2
2.50000000000000044E0	2.68000000000000016E9	-1.42024437130568115E2
2.50000000000000044E0	2.68999999999999995E9	-1.42314672752902660E2
2.50000000000000044E0	2.70000000000000018E9	-1.42588891609157620E2

var_c	indep(index, 1)	plot_vs(pnmx, noisefreq)[4, ::]
2.60000000000000053E0	2.29999999999999982E9	-1.42918492542422593E2
2.60000000000000053E0	2.31000000000000005E9	-1.42673208327371648E2
2.60000000000000053E0	2.31999999999999984E9	-1.42415185293454560E2
2.60000000000000053E0	2.33000000000000007E9	-1.42142623907428201E2
2.60000000000000053E0	2.33999999999999986E9	-1.41853411009317987E2
2.60000000000000053E0	2.35000000000000009E9	-1.41545068400157370E2
2.60000000000000053E0	2.36000000000000032E9	-1.41214695235662102E2
2.60000000000000053E0	2.37000000000000011E9	-1.40858903885071207E2
2.60000000000000053E0	2.37999999999999989E9	-1.40473748775941609E2
2.60000000000000053E0	2.38999999999999968E9	-1.40054646332937693E2
2.60000000000000053E0	2.39999999999999991E9	-1.39596277811046665E2
2.60000000000000053E0	2.41000000000000014E9	-1.39092451970695663E2
2.60000000000000053E0	2.41999999999999993E9	-1.38535862123588527E2
2.60000000000000053E0	2.43000000000000016E9	-1.37917557972026450E2
2.60000000000000053E0	2.43999999999999995E9	-1.37225650674893229E2
2.60000000000000053E0	2.45000000000000018E9	-1.36441946231525968E2
2.60000000000000053E0	2.45999999999999996E9	-1.35532917839434552E2
2.60000000000000053E0	2.46999999999999975E9	-1.34424981234397967E2
2.60000000000000053E0	2.47999999999999998E9	-1.32935917284901817E2
2.60000000000000053E0	2.48999999999999977E9	-1.30591392495033976E2
2.60000000000000053E0	2.50000000000000000E9	-1.26360831274571206E2
2.60000000000000053E0	2.51000000000000023E9	-1.23325003074315687E2
2.60000000000000053E0	2.52000000000000002E9	-1.28767757885534073E2
2.60000000000000053E0	2.53000000000000025E9	-1.31995395031486740E2
2.60000000000000053E0	2.54000000000000004E9	-1.33860248448611574E2
2.60000000000000053E0	2.54999999999999982E9	-1.35142600165910465E2
2.60000000000000053E0	2.56000000000000005E9	-1.36149155548676459E2
2.60000000000000053E0	2.56999999999999984E9	-1.36998742021334485E2
2.60000000000000053E0	2.58000000000000007E9	-1.37741456780326499E2
2.60000000000000053E0	2.58999999999999986E9	-1.38401810476700904E2
2.60000000000000053E0	2.60000000000000009E9	-1.38994305148625186E2
2.60000000000000053E0	2.61000000000000032E9	-1.39529153403176909E2
2.60000000000000053E0	2.62000000000000011E9	-1.40014424555674966E2
2.60000000000000053E0	2.62999999999999989E9	-1.40456878869683099E2
2.60000000000000053E0	2.63999999999999968E9	-1.40862316969208101E2
2.60000000000000053E0	2.64999999999999991E9	-1.41235751675788057E2
2.60000000000000053E0	2.66000000000000014E9	-1.41581514985457391E2
2.60000000000000053E0	2.66999999999999993E9	-1.41903340730097005E2
2.60000000000000053E0	2.68000000000000016E9	-1.42204436965761549E2
2.60000000000000053E0	2.68999999999999995E9	-1.42487551795597045E2
2.60000000000000053E0	2.70000000000000018E9	-1.42755033520638475E2

var_c	indep(index, 1)	plot_vs(pnmx, noisefreq)[5, ::]
2.70000000000000062E0	2.29999999999999982E9	-1.42962049253069523E2
2.70000000000000062E0	2.31000000000000005E9	-1.42717888981529706E2
2.70000000000000062E0	2.31999999999999984E9	-1.42460728060838737E2
2.70000000000000062E0	2.33000000000000007E9	-1.42188663703729734E2
2.70000000000000062E0	2.33999999999999986E9	-1.41899450011275174E2
2.70000000000000062E0	2.35000000000000009E9	-1.41590438599439694E2
2.70000000000000062E0	2.36000000000000032E9	-1.41258510794984327E2
2.70000000000000062E0	2.37000000000000011E9	-1.40900000855976892E2
2.70000000000000062E0	2.37999999999999989E9	-1.40510608658825098E2
2.70000000000000062E0	2.38999999999999968E9	-1.40085299233866012E2
2.70000000000000062E0	2.39999999999999991E9	-1.39618179155196698E2
2.70000000000000062E0	2.41000000000000014E9	-1.39102323646454185E2
2.70000000000000062E0	2.41999999999999993E9	-1.38529479515288090E2
2.70000000000000062E0	2.43000000000000016E9	-1.37889441645085209E2
2.70000000000000062E0	2.43999999999999995E9	-1.37168550561968572E2
2.70000000000000062E0	2.45000000000000018E9	-1.36345792717712522E2
2.70000000000000062E0	2.45999999999999996E9	-1.35382262773941342E2
2.70000000000000062E0	2.46999999999999975E9	-1.34191979003386397E2
2.70000000000000062E0	2.47999999999999998E9	-1.32560512791500651E2
2.70000000000000062E0	2.48999999999999977E9	-1.29934083908391962E2
2.70000000000000062E0	2.50000000000000000E9	-1.25323322831294393E2
2.70000000000000062E0	2.51000000000000023E9	-1.24478136079657342E2
2.70000000000000062E0	2.52000000000000002E9	-1.29506613650716362E2
2.70000000000000062E0	2.53000000000000025E9	-1.32399092712728783E2
2.70000000000000062E0	2.54000000000000004E9	-1.34145147778181095E2
2.70000000000000062E0	2.54999999999999982E9	-1.35391081851611439E2
2.70000000000000062E0	2.56000000000000005E9	-1.36387897876846620E2
2.70000000000000062E0	2.56999999999999984E9	-1.37234601865571237E2
2.70000000000000062E0	2.58000000000000007E9	-1.37974740798336515E2
2.70000000000000062E0	2.58999999999999986E9	-1.38631050799286726E2
2.70000000000000062E0	2.60000000000000009E9	-1.39217904037794860E2
2.70000000000000062E0	2.61000000000000032E9	-1.39745875177611567E2
2.70000000000000062E0	2.62000000000000011E9	-1.40223473859738057E2
2.70000000000000062E0	2.62999999999999989E9	-1.40657843343408251E2
2.70000000000000062E0	2.63999999999999968E9	-1.41055078892713359E2
2.70000000000000062E0	2.64999999999999991E9	-1.41420404185427850E2
2.70000000000000062E0	2.66000000000000014E9	-1.41758293561683457E2
2.70000000000000062E0	2.66999999999999993E9	-1.42072570876648063E2
2.70000000000000062E0	2.68000000000000016E9	-1.42366495856292974E2
2.70000000000000062E0	2.68999999999999995E9	-1.42642841057591085E2
2.70000000000000062E0	2.70000000000000018E9	-1.42903960421147547E2

var_c	indep(index, 1)	plot_vs(pnmx, noisefreq)[6, ::]
2.80000000000000071E0	2.29999999999999982E9	-1.42999960373616708E2
2.80000000000000071E0	2.31000000000000005E9	-1.42756913665850460E2
2.80000000000000071E0	2.31999999999999984E9	-1.42500623200351084E2
2.80000000000000071E0	2.33000000000000007E9	-1.42229086673659766E2
2.80000000000000071E0	2.33999999999999986E9	-1.41939929348254834E2
2.80000000000000071E0	2.35000000000000009E9	-1.41630336460829409E2
2.80000000000000071E0	2.36000000000000032E9	-1.41296974939755926E2
2.80000000000000071E0	2.37000000000000011E9	-1.40935903082128444E2
2.80000000000000071E0	2.37999999999999989E9	-1.40542466172086589E2
2.80000000000000071E0	2.38999999999999968E9	-1.40111173987232540E2
2.80000000000000071E0	2.39999999999999991E9	-1.39635548499705964E2
2.80000000000000071E0	2.41000000000000014E9	-1.39107911586655431E2
2.80000000000000071E0	2.41999999999999993E9	-1.38519029555207762E2
2.80000000000000071E0	2.43000000000000016E9	-1.37857385803940469E2
2.80000000000000071E0	2.43999999999999995E9	-1.37107456863388633E2
2.80000000000000071E0	2.45000000000000018E9	-1.36245241639695114E2
2.80000000000000071E0	2.45999999999999996E9	-1.35226089094824742E2
2.80000000000000071E0	2.46999999999999975E9	-1.33950638097158903E2
2.80000000000000071E0	2.47999999999999998E9	-1.32169615753648717E2
2.80000000000000071E0	2.48999999999999977E9	-1.29249265339151598E2
2.80000000000000071E0	2.50000000000000000E9	-1.24407054911693371E2
2.80000000000000071E0	2.51000000000000023E9	-1.25483849873304742E2
2.80000000000000071E0	2.52000000000000002E9	-1.30116482058961469E2
2.80000000000000071E0	2.53000000000000025E9	-1.32750578798653751E2
2.80000000000000071E0	2.54000000000000004E9	-1.34407644680564231E2
2.80000000000000071E0	2.54999999999999982E9	-1.35626411085669329E2
2.80000000000000071E0	2.56000000000000005E9	-1.36615277355095599E2
2.80000000000000071E0	2.56999999999999984E9	-1.37458410416948307E2
2.80000000000000071E0	2.58000000000000007E9	-1.38194676526419613E2
2.80000000000000071E0	2.58999999999999986E9	-1.38845712172838254E2
2.80000000000000071E0	2.60000000000000009E9	-1.39425969114840553E2
2.80000000000000071E0	2.61000000000000032E9	-1.39946414236539374E2
2.80000000000000071E0	2.62000000000000011E9	-1.40415963519615206E2
2.80000000000000071E0	2.62999999999999989E9	-1.40842092250247886E2
2.80000000000000071E0	2.63999999999999968E9	-1.41231139649667670E2
2.80000000000000071E0	2.64999999999999991E9	-1.41588496440357736E2
2.80000000000000071E0	2.66000000000000014E9	-1.41918743563195338E2
2.80000000000000071E0	2.66999999999999993E9	-1.42225766767429063E2
2.80000000000000071E0	2.68000000000000016E9	-1.42512855862881427E2
2.80000000000000071E0	2.68999999999999995E9	-1.42782791459358172E2
2.80000000000000071E0	2.70000000000000018E9	-1.43037921061683693E2

var_c	indep(index, 1)	plot_vs(pnmx, noisefreq)[7, ::]
2.90000000000000080E0	2.29999999999999982E9	-1.43033088734531533E2
2.90000000000000080E0	2.31000000000000005E9	-1.42791139766706010E2
2.90000000000000080E0	2.31999999999999984E9	-1.42535721175298735E2
2.90000000000000080E0	2.33000000000000007E9	-1.42264734825370787E2
2.90000000000000080E0	2.33999999999999986E9	-1.41975681151608057E2
2.90000000000000080E0	2.35000000000000009E9	-1.41665583051906507E2
2.90000000000000080E0	2.36000000000000032E9	-1.41330896765551972E2
2.90000000000000080E0	2.37000000000000011E9	-1.40967407492155661E2
2.90000000000000080E0	2.37999999999999989E9	-1.40570106913231108E2
2.90000000000000080E0	2.38999999999999968E9	-1.40133047129247701E2
2.90000000000000080E0	2.39999999999999991E9	-1.39649157353746212E2
2.90000000000000080E0	2.41000000000000014E9	-1.39109989087043084E2
2.90000000000000080E0	2.41999999999999993E9	-1.38505296866172278E2
2.90000000000000080E0	2.43000000000000016E9	-1.37822200185531840E2
2.90000000000000080E0	2.43999999999999995E9	-1.37043222962506350E2
2.90000000000000080E0	2.45000000000000018E9	-1.36141216125894671E2
2.90000000000000080E0	2.45999999999999996E9	-1.35065430288170729E2
2.90000000000000080E0	2.46999999999999975E9	-1.33702174996117651E2
2.90000000000000080E0	2.47999999999999998E9	-1.31764934620527652E2
2.90000000000000080E0	2.48999999999999977E9	-1.28544165770195540E2
2.90000000000000080E0	2.50000000000000000E9	-1.23561794212439735E2
2.90000000000000080E0	2.51000000000000023E9	-1.26385630401773374E2
2.90000000000000080E0	2.52000000000000002E9	-1.30629365526361352E2
2.90000000000000080E0	2.53000000000000025E9	-1.33062946380335112E2
2.90000000000000080E0	2.54000000000000004E9	-1.34652358108983639E2
2.90000000000000080E0	2.54999999999999982E9	-1.35850194321850259E2
2.90000000000000080E0	2.56000000000000005E9	-1.36831973358259207E2
2.90000000000000080E0	2.56999999999999984E9	-1.37670713674635126E2
2.90000000000000080E0	2.58000000000000007E9	-1.38401963987205878E2
2.90000000000000080E0	2.58999999999999986E9	-1.39046730756299630E2
2.90000000000000080E0	2.60000000000000009E9	-1.39619672092471014E2
2.90000000000000080E0	2.61000000000000032E9	-1.40132146486701203E2
2.90000000000000080E0	2.62000000000000011E9	-1.40593434512943594E2
2.90000000000000080E0	2.62999999999999989E9	-1.41011293361396683E2
2.90000000000000080E0	2.63999999999999968E9	-1.41392260265164338E2
2.90000000000000080E0	2.64999999999999991E9	-1.41741854587598226E2
2.90000000000000080E0	2.66000000000000014E9	-1.42064733425375112E2
2.90000000000000080E0	2.66999999999999993E9	-1.42364820959869531E2
2.90000000000000080E0	2.68000000000000016E9	-1.42645419366977588E2
2.90000000000000080E0	2.68999999999999995E9	-1.42909304322750419E2
2.90000000000000080E0	2.70000000000000018E9	-1.43158807322225212E2

var_c	indep(index, 1)	plot_vs(pnmx, noisefreq)[8, ::]
3.00000000000000089E0	2.29999999999999982E9	-1.43062133320447460E2
3.00000000000000089E0	2.31000000000000005E9	-1.42821261913098896E2
3.00000000000000089E0	2.31999999999999984E9	-1.42566710877801395E2
3.00000000000000089E0	2.33000000000000007E9	-1.42296289901471940E2
3.00000000000000089E0	2.33999999999999986E9	-1.42007378522210104E2
3.00000000000000089E0	2.35000000000000009E9	-1.41696841551577357E2
3.00000000000000089E0	2.36000000000000032E9	-1.41360928591479262E2
3.00000000000000089E0	2.37000000000000011E9	-1.40995155158824725E2
3.00000000000000089E0	2.37999999999999989E9	-1.40594161093169934E2
3.00000000000000089E0	2.38999999999999968E9	-1.40151539747559650E2
3.00000000000000089E0	2.39999999999999991E9	-1.39659621257463762E2
3.00000000000000089E0	2.41000000000000014E9	-1.39109171902798145E2
3.00000000000000089E0	2.41999999999999993E9	-1.38488906621732100E2
3.00000000000000089E0	2.43000000000000016E9	-1.37784531998805493E2
3.00000000000000089E0	2.43999999999999995E9	-1.36976536030031859E2
3.00000000000000089E0	2.45000000000000018E9	-1.36034469096991550E2
3.00000000000000089E0	2.45999999999999996E9	-1.34901146083066514E2
3.00000000000000089E0	2.46999999999999975E9	-1.33447638667930102E2
3.00000000000000089E0	2.47999999999999998E9	-1.31348120572807003E2
3.00000000000000089E0	2.48999999999999977E9	-1.27828146144479837E2
3.00000000000000089E0	2.50000000000000000E9	-1.20425288408629427E2
3.00000000000000089E0	2.51000000000000023E9	-1.27174962785043943E2
3.00000000000000089E0	2.52000000000000002E9	-1.31068634630184455E2
3.00000000000000089E0	2.53000000000000025E9	-1.33345321338013845E2
3.00000000000000089E0	2.54000000000000004E9	-1.34882467187726807E2
3.00000000000000089E0	2.54999999999999982E9	-1.36063541770607332E2
3.00000000000000089E0	2.56000000000000005E9	-1.37038514849317927E2
3.00000000000000089E0	2.56999999999999984E9	-1.37872018263677010E2
3.00000000000000089E0	2.58000000000000007E9	-1.38597278285962200E2
3.00000000000000089E0	2.58999999999999986E9	-1.39234993582562327E2
3.00000000000000089E0	2.60000000000000009E9	-1.39800097876243656E2
3.00000000000000089E0	2.61000000000000032E9	-1.40304321981068614E2
3.00000000000000089E0	2.62000000000000011E9	-1.40757265918114083E2
3.00000000000000089E0	2.62999999999999989E9	-1.41166921608764229E2
3.00000000000000089E0	2.63999999999999968E9	-1.41539983183242213E2
3.00000000000000089E0	2.64999999999999991E9	-1.41882065431570470E2
3.00000000000000089E0	2.66000000000000014E9	-1.42197875830044995E2
3.00000000000000089E0	2.66999999999999993E9	-1.42491357632086846E2
3.00000000000000089E0	2.68000000000000016E9	-1.42765811030706158E2
3.00000000000000089E0	2.68999999999999995E9	-1.43023996405736908E2
3.00000000000000089E0	2.70000000000000018E9	-1.43268221869408929E2

var_c	indep(index, 1)	plot_vs(pnmx, noisefreq)[9, ::]
3.10000000000000098E0	2.29999999999999982E9	-1.43087666414350667E2
3.10000000000000098E0	2.31000000000000005E9	-1.42847849002984417E2
3.10000000000000098E0	2.31999999999999984E9	-1.42594156483141998E2
3.10000000000000098E0	2.33000000000000007E9	-1.42324309941462790E2
3.10000000000000098E0	2.33999999999999986E9	-1.42035572064256099E2
3.10000000000000098E0	2.35000000000000009E9	-1.41724653771627573E2
3.10000000000000098E0	2.36000000000000032E9	-1.41387602329147577E2
3.10000000000000098E0	2.37000000000000011E9	-1.41019667445352082E2
3.10000000000000098E0	2.37999999999999989E9	-1.40615139829063951E2
3.10000000000000098E0	2.38999999999999968E9	-1.40167153896554497E2
3.10000000000000098E0	2.39999999999999991E9	-1.39667436168532610E2
3.10000000000000098E0	2.41000000000000014E9	-1.39105955437325379E2
3.10000000000000098E0	2.41999999999999993E9	-1.38470361523724073E2
3.10000000000000098E0	2.43000000000000016E9	-1.37744903278799713E2
3.10000000000000098E0	2.43999999999999995E9	-1.36907954303748958E2
3.10000000000000098E0	2.45000000000000018E9	-1.35925620193778474E2
3.10000000000000098E0	2.45999999999999996E9	-1.34733959036851125E2
3.10000000000000098E0	2.46999999999999975E9	-1.33187946988728134E2
3.10000000000000098E0	2.47999999999999998E9	-1.30920816449023181E2
3.10000000000000098E0	2.48999999999999977E9	-1.27113188290429835E2
3.10000000000000098E0	2.50000000000000000E9	-1.20408256098641742E2
3.10000000000000098E0	2.51000000000000023E9	-1.27859023332582988E2
3.10000000000000098E0	2.52000000000000002E9	-1.31451341421052814E2
3.10000000000000098E0	2.53000000000000025E9	-1.33604156599540813E2
3.10000000000000098E0	2.54000000000000004E9	-1.35100193792716050E2
3.10000000000000098E0	2.54999999999999982E9	-1.36267249154740622E2
3.10000000000000098E0	2.56000000000000005E9	-1.37235347029888710E2
3.10000000000000098E0	2.56999999999999984E9	-1.38062812854961292E2
3.10000000000000098E0	2.58000000000000007E9	-1.38781275604453813E2
3.10000000000000098E0	2.58999999999999986E9	-1.39411341982752979E2
