var_c	indep(index, 1)	plot_vs(pnmx, noisefreq)[0, ::]
5.50000000000000000E0	2.63999999999999968E9	-1.43143357897981738E2
5.50000000000000000E0	2.64999999999999991E9	-1.43378951531524645E2
5.50000000000000000E0	2.66000000000000014E9	-1.43598670704719522E2
5.50000000000000000E0	2.66999999999999993E9	-1.43805419758179820E2
5.50000000000000000E0	2.68000000000000016E9	-1.44001504359596888E2
5.50000000000000000E0	2.68999999999999995E9	-1.44188760668778904E2
5.50000000000000000E0	2.70000000000000018E9	-1.44368655127128842E2

var_c	indep(index, 1)	plot_vs(pnmx, noisefreq)[4, ::]
6.59999999999999964E0	2.29999999999999982E9	-1.43253690952503598E2
6.59999999999999964E0	2.31000000000000005E9	-1.43034043834226776E2
6.59999999999999964E0	2.31999999999999984E9	-1.42797558919124556E2
6.59999999999999964E0	2.33000000000000007E9	-1.42540270573190719E2
6.59999999999999964E0	2.33999999999999986E9	-1.42257098245968860E2
6.59999999999999964E0	2.35000000000000009E9	-1.41941493658328954E2
6.59999999999999964E0	2.36000000000000032E9	-1.41584959707949132E2
6.59999999999999964E0	2.37000000000000011E9	-1.41176385059005782E2
6.59999999999999964E0	2.37999999999999989E9	-1.40701110032143450E2
6.59999999999999964E0	2.38999999999999968E9	-1.40139587003616350E2
6.59999999999999964E0	2.39999999999999991E9	-1.39465401060662453E2
6.59999999999999964E0	2.41000000000000014E9	-1.38642224564956873E2
6.59999999999999964E0	2.41999999999999993E9	-1.37618845917916022E2
6.59999999999999964E0	2.43000000000000016E9	-1.36320369392531227E2
6.59999999999999964E0	2.43999999999999995E9	-1.34630889443146096E2
6.59999999999999964E0	2.45000000000000018E9	-1.32355058281970384E2
6.59999999999999964E0	2.45999999999999996E9	-1.29138109286751535E2
6.59999999999999964E0	2.46999999999999975E9	-1.24780716924238200E2
6.59999999999999964E0	2.47999999999999998E9	-1.24624068062623294E2
6.59999999999999964E0	2.48999999999999977E9	-1.29193545206018845E2
6.59999999999999964E0	2.50000000000000000E9	-1.32502969562233597E2
6.59999999999999964E0	2.51000000000000023E9	-1.34836610350487973E2
6.59999999999999964E0	2.52000000000000002E9	-1.36567792660513931E2
6.59999999999999964E0	2.53000000000000025E9	-1.37897323650182324E2
6.59999999999999964E0	2.54000000000000004E9	-1.38943401003449707E2
6.59999999999999964E0	2.54999999999999982E9	-1.39782501816990279E2
6.59999999999999964E0	2.56000000000000005E9	-1.40467213702403004E2
6.59999999999999964E0	2.56999999999999984E9	-1.41035087473854448E2
6.59999999999999964E0	2.58000000000000007E9	-1.41513587147361442E2
6.59999999999999964E0	2.58999999999999986E9	-1.41923125672563133E2
6.59999999999999964E0	2.60000000000000009E9	-1.42279052272043449E2
6.59999999999999964E0	2.61000000000000032E9	-1.42593013907871624E2
6.59999999999999964E0	2.62000000000000011E9	-1.42873915589879741E2
6.59999999999999964E0	2.62999999999999989E9	-1.43128611041018527E2
6.59999999999999964E0	2.63999999999999968E9	-1.43362406513046126E2
6.59999999999999964E0	2.64999999999999991E9	-1.43579432349964153E2
6.59999999999999964E0	2.66000000000000014E9	-1.43782918959658956E2
6.59999999999999964E0	2.66999999999999993E9	-1.43975403872198959E2
6.59999999999999964E0	2.68000000000000016E9	-1.44158887945711456E2
6.59999999999999964E0	2.68999999999999995E9	-1.44334954125270376E2
6.59999999999999964E0	2.70000000000000018E9	-1.44504858146637649E2

var_c	indep(index, 1)	plot_vs(pnmx, noisefreq)[5, ::]
7.69999999999999929E0	2.29999999999999982E9	-1.43233435332382131E2
7.69999999999999929E0	2.31000000000000005E9	-1.43015844909343826E2
7.69999999999999929E0	2.31999999999999984E9	-1.42780979757786985E2
7.69999999999999929E0	2.33000000000000007E9	-1.42524620838378224E2
7.69999999999999929E0	2.33999999999999986E9	-1.42241322761736377E2
7.69999999999999929E0	2.35000000000000009E9	-1.41924009623459879E2
7.69999999999999929E0	2.36000000000000032E9	-1.41563416377751250E2
7.69999999999999929E0	2.37000000000000011E9	-1.41147304444185306E2
7.69999999999999929E0	2.37999999999999989E9	-1.40659342342145410E2
7.69999999999999929E0	2.38999999999999968E9	-1.40077468812779204E2
7.69999999999999929E0	2.39999999999999991E9	-1.39371423638355529E2
7.69999999999999929E0	2.41000000000000014E9	-1.38498852232146530E2
7.69999999999999929E0	2.41999999999999993E9	-1.37398780480791682E2
7.69999999999999929E0	2.43000000000000016E9	-1.35979812733652605E2
7.69999999999999929E0	2.43999999999999995E9	-1.34096869670596996E2
7.69999999999999929E0	2.45000000000000018E9	-1.31503269827898528E2
7.69999999999999929E0	2.45999999999999996E9	-1.27801109475112162E2
7.69999999999999929E0	2.46999999999999975E9	-1.23124470580833223E2
7.69999999999999929E0	2.47999999999999998E9	-1.26107304234297501E2
7.69999999999999929E0	2.48999999999999977E9	-1.30411615396162173E2
7.69999999999999929E0	2.50000000000000000E9	-1.33435605801356783E2
7.69999999999999929E0	2.51000000000000023E9	-1.35594624133907082E2
7.69999999999999929E0	2.52000000000000002E9	-1.37201322127767233E2
7.69999999999999929E0	2.53000000000000025E9	-1.38433816415751254E2
7.69999999999999929E0	2.54000000000000004E9	-1.39401395298981812E2
7.69999999999999929E0	2.54999999999999982E9	-1.40176003806903426E2
7.69999999999999929E0	2.56000000000000005E9	-1.40807344991274985E2
7.69999999999999929E0	2.56999999999999984E9	-1.41330859020058086E2
7.69999999999999929E0	2.58000000000000007E9	-1.41772354099706965E2
7.69999999999999929E0	2.58999999999999986E9	-1.42150906352095885E2
7.69999999999999929E0	2.60000000000000009E9	-1.42480776148609500E2
7.69999999999999929E0	2.61000000000000032E9	-1.42772722246046979E2
7.69999999999999929E0	2.62000000000000011E9	-1.43034926262629414E2
7.69999999999999929E0	2.62999999999999989E9	-1.43273653644423060E2
7.69999999999999929E0	2.63999999999999968E9	-1.43493732689112030E2
7.69999999999999929E0	2.64999999999999991E9	-1.43698905122165432E2
7.69999999999999929E0	2.66000000000000014E9	-1.43892085383967627E2
7.69999999999999929E0	2.66999999999999993E9	-1.44075553510479648E2
7.69999999999999929E0	2.68000000000000016E9	-1.44251100036332325E2
7.69999999999999929E0	2.68999999999999995E9	-1.44420135666902327E2
7.69999999999999929E0	2.70000000000000018E9	-1.44583774740568516E2

var_c	indep(index, 1)	plot_vs(pnmx, noisefreq)[6, ::]
8.79999999999999893E0	2.29999999999999982E9	-1.43209790309335916E2
8.79999999999999893E0	2.31000000000000005E9	-1.42993381790002405E2
8.79999999999999893E0	2.31999999999999984E9	-1.42759322338369166E2
8.79999999999999893E0	2.33000000000000007E9	-1.42503191485488068E2
8.79999999999999893E0	2.33999999999999986E9	-1.42219254545142304E2
8.79999999999999893E0	2.35000000000000009E9	-1.41900016950294838E2
8.79999999999999893E0	2.36000000000000032E9	-1.41535602644902303E2
8.79999999999999893E0	2.37000000000000011E9	-1.41112873204389411E2
8.79999999999999893E0	2.37999999999999989E9	-1.40614154370114086E2
8.79999999999999893E0	2.38999999999999968E9	-1.40015350224575852E2
8.79999999999999893E0	2.39999999999999991E9	-1.39283051906432886E2
8.79999999999999893E0	2.41000000000000014E9	-1.38369888404636088E2
8.79999999999999893E0	2.41999999999999993E9	-1.37206565408776382E2
8.79999999999999893E0	2.43000000000000016E9	-1.35687136444094958E2
8.79999999999999893E0	2.43999999999999995E9	-1.33639717409556669E2
8.79999999999999893E0	2.45000000000000018E9	-1.30770545274251582E2
8.79999999999999893E0	2.45999999999999996E9	-1.26691404598706026E2
8.79999999999999893E0	2.46999999999999975E9	-1.17833846810864240E2
8.79999999999999893E0	2.47999999999999998E9	-1.27244977789177982E2
8.79999999999999893E0	2.48999999999999977E9	-1.31299560017448824E2
8.79999999999999893E0	2.50000000000000000E9	-1.34122924213234862E2
8.79999999999999893E0	2.51000000000000023E9	-1.36147315829877735E2
8.79999999999999893E0	2.52000000000000002E9	-1.37655607354809861E2
8.79999999999999893E0	2.53000000000000025E9	-1.38812287353669084E2
8.79999999999999893E0	2.54000000000000004E9	-1.39719817161840809E2
8.79999999999999893E0	2.54999999999999982E9	-1.40446131839171962E2
8.79999999999999893E0	2.56000000000000005E9	-1.41038264432366089E2
8.79999999999999893E0	2.56999999999999984E9	-1.41529722737459407E2
8.79999999999999893E0	2.58000000000000007E9	-1.41944850176678017E2
8.79999999999999893E0	2.58999999999999986E9	-1.42301584299347605E2
8.79999999999999893E0	2.60000000000000009E9	-1.42613290407173232E2
8.79999999999999893E0	2.61000000000000032E9	-1.42890019600199136E2
8.79999999999999893E0	2.62000000000000011E9	-1.43139391971902130E2
8.79999999999999893E0	2.62999999999999989E9	-1.43367226442822848E2
8.79999999999999893E0	2.63999999999999968E9	-1.43577994996974012E2
8.79999999999999893E0	2.64999999999999991E9	-1.43775154440107156E2
8.79999999999999893E0	2.66000000000000014E9	-1.43961390470761286E2
8.79999999999999893E0	2.66999999999999993E9	-1.44138798862948692E2
8.79999999999999893E0	2.68000000000000016E9	-1.44309021192800535E2
8.79999999999999893E0	2.68999999999999995E9	-1.44473347237944383E2
8.79999999999999893E0	2.70000000000000018E9	-1.44632792777431063E2

var_c	indep(index, 1)	plot_vs(pnmx, noisefreq)[7, ::]
9.89999999999999858E0	2.29999999999999982E9	-1.43185873988138068E2
9.89999999999999858E0	2.31000000000000005E9	-1.42970100312509163E2
9.89999999999999858E0	2.31999999999999984E9	-1.42736341794199317E2
9.89999999999999858E0	2.33000000000000007E9	-1.42480012448750748E2
9.89999999999999858E0	2.33999999999999986E9	-1.42195140351093174E2
9.89999999999999858E0	2.35000000000000009E9	-1.41873888245034618E2
9.89999999999999858E0	2.36000000000000032E9	-1.41505880832970066E2
9.89999999999999858E0	2.37000000000000011E9	-1.41077243560867105E2
9.89999999999999858E0	2.37999999999999989E9	-1.40569201990503045E2
9.89999999999999858E0	2.38999999999999968E9	-1.39955987069748700E2
9.89999999999999858E0	2.39999999999999991E9	-1.39201584531920686E2
9.89999999999999858E0	2.41000000000000014E9	-1.38254430001272977E2
9.89999999999999858E0	2.41999999999999993E9	-1.37038157320871123E2
9.89999999999999858E0	2.43000000000000016E9	-1.35434128356922345E2
9.89999999999999858E0	2.43999999999999995E9	-1.33246275130979130E2
9.89999999999999858E0	2.45000000000000018E9	-1.30138893315199877E2
9.89999999999999858E0	2.45999999999999996E9	-1.25790944551927231E2
9.89999999999999858E0	2.46999999999999975E9	-1.23178133842556092E2
9.89999999999999858E0	2.47999999999999998E9	-1.28130292198287576E2
9.89999999999999858E0	2.48999999999999977E9	-1.31976486277110583E2
9.89999999999999858E0	2.50000000000000000E9	-1.34643504822367865E2
9.89999999999999858E0	2.51000000000000023E9	-1.36560649729669104E2
9.89999999999999858E0	2.52000000000000002E9	-1.37990897905683219E2
9.89999999999999858E0	2.53000000000000025E9	-1.39088278477680904E2
9.89999999999999858E0	2.54000000000000004E9	-1.39949552422782064E2
9.89999999999999858E0	2.54999999999999982E9	-1.40639195216284407E2
9.89999999999999858E0	2.56000000000000005E9	-1.41201929512983448E2
9.89999999999999858E0	2.56999999999999984E9	-1.41669615868086707E2
9.89999999999999858E0	2.58000000000000007E9	-1.42065372921597333E2
9.89999999999999858E0	2.58999999999999986E9	-1.42406207393828899E2
9.89999999999999858E0	2.60000000000000009E9	-1.42704767402955435E2
9.89999999999999858E0	2.61000000000000032E9	-1.42970547226982547E2
9.89999999999999858E0	2.62000000000000011E9	-1.43210731974974181E2
9.89999999999999858E0	2.62999999999999989E9	-1.43430799110868690E2
9.89999999999999858E0	2.63999999999999968E9	-1.43634951436736702E2
9.89999999999999858E0	2.64999999999999991E9	-1.43826432514920599E2
9.89999999999999858E0	2.66000000000000014E9	-1.44007758378620654E2
9.89999999999999858E0	2.66999999999999993E9	-1.44180889108248889E2
9.89999999999999858E0	2.68000000000000016E9	-1.44347357336794024E2
9.89999999999999858E0	2.68999999999999995E9	-1.44508364877274120E2
9.89999999999999858E0	2.70000000000000018E9	-1.44664856226044281E2

var_c	indep(index, 1)	plot_vs(pnmx, noisefreq)[8, ::]
1.09999999999999987E1	2.29999999999999982E9	-1.43162983606350780E2
1.09999999999999987E1	2.31000000000000005E9	-1.42947499172587800E2
1.09999999999999987E1	2.31999999999999984E9	-1.42713729555346314E2
1.09999999999999987E1	2.33000000000000007E9	-1.42456949085247087E2
1.09999999999999987E1	2.33999999999999986E9	-1.42170986272276467E2
1.09999999999999987E1	2.35000000000000009E9	-1.41847717030148557E2
1.09999999999999987E1	2.36000000000000032E9	-1.41476348666809559E2
1.09999999999999987E1	2.37000000000000011E9	-1.41042391924543398E2
1.09999999999999987E1	2.37999999999999989E9	-1.40526154289668925E2
1.09999999999999987E1	2.38999999999999968E9	-1.39900468852714299E2
1.09999999999999987E1	2.39999999999999991E9	-1.39127137737178375E2
1.09999999999999987E1	2.41000000000000014E9	-1.38151061163970379E2
1.09999999999999987E1	2.41999999999999993E9	-1.36889843766388486E2
1.09999999999999987E1	2.43000000000000016E9	-1.35213818105548533E2
1.09999999999999987E1	2.43999999999999995E9	-1.32905346146066217E2
1.09999999999999987E1	2.45000000000000018E9	-1.29592246289975921E2
1.09999999999999987E1	2.45999999999999996E9	-1.25072510264320558E2
1.09999999999999987E1	2.46999999999999975E9	-1.24001009113562644E2
1.09999999999999987E1	2.47999999999999998E9	-1.28835575051447426E2
1.09999999999999987E1	2.48999999999999977E9	-1.32505975956640043E2
1.09999999999999987E1	2.50000000000000000E9	-1.35046567571307552E2
1.09999999999999987E1	2.51000000000000023E9	-1.36877259407781704E2
1.09999999999999987E1	2.52000000000000002E9	-1.38245144459658920E2
1.09999999999999987E1	2.53000000000000025E9	-1.39295650043177988E2
1.09999999999999987E1	2.54000000000000004E9	-1.40120753132314446E2
1.09999999999999987E1	2.54999999999999982E9	-1.40782004548619755E2
1.09999999999999987E1	2.56000000000000005E9	-1.41322181282616510E2
1.09999999999999987E1	2.56999999999999984E9	-1.41771768688670985E2
1.09999999999999987E1	2.58000000000000007E9	-1.42152877488916363E2
1.09999999999999987E1	2.58999999999999986E9	-1.42481758410526527E2
1.09999999999999987E1	2.60000000000000009E9	-1.42770484526393115E2
1.09999999999999987E1	2.61000000000000032E9	-1.43028108773732354E2
1.09999999999999987E1	2.62000000000000011E9	-1.43261475105262837E2
1.09999999999999987E1	2.62999999999999989E9	-1.43475795532856809E2
1.09999999999999987E1	2.63999999999999968E9	-1.43675065210427233E2
1.09999999999999987E1	2.64999999999999991E9	-1.43862364395679032E2
1.09999999999999987E1	2.66000000000000014E9	-1.44040079830221934E2
1.09999999999999987E1	2.66999999999999993E9	-1.44210068847158990E2
1.09999999999999987E1	2.68000000000000016E9	-1.44373781901178511E2
1.09999999999999987E1	2.68999999999999995E9	-1.44532354808243957E2
1.09999999999999987E1	2.70000000000000018E9	-1.44686678729462548E2

var_c	indep(index, 1)	plot_vs(pnmx, noisefreq)[9, ::]
1.20999999999999974E1	2.29999999999999982E9	-1.43141614274520923E2
1.20999999999999974E1	2.31000000000000005E9	-1.42926199152588107E2
1.20999999999999974E1	2.31999999999999984E9	-1.42692226700991909E2
1.20999999999999974E1	2.33000000000000007E9	-1.42434851064639134E2
1.20999999999999974E1	2.33999999999999986E9	-1.42147730065573619E2
1.20999999999999974E1	2.35000000000000009E9	-1.41822494753176853E2
1.20999999999999974E1	2.36000000000000032E9	-1.41447997104904699E2
1.20999999999999974E1	2.37000000000000011E9	-1.41009226056266668E2
1.20999999999999974E1	2.37999999999999989E9	-1.40485710277958264E2
1.20999999999999974E1	2.38999999999999968E9	-1.39849097445414872E2
1.20999999999999974E1	2.39999999999999991E9	-1.39059336356007601E2
1.20999999999999974E1	2.41000000000000014E9	-1.38058316781718382E2
1.20999999999999974E1	2.41999999999999993E9	-1.36758470603522153E2
1.20999999999999974E1	2.43000000000000016E9	-1.35020541910793268E2
1.20999999999999974E1	2.43999999999999995E9	-1.32607791681812826E2
1.20999999999999974E1	2.45000000000000018E9	-1.29116991147536875E2
1.20999999999999974E1	2.45999999999999996E9	-1.24501093774770522E2
1.20999999999999974E1	2.46999999999999975E9	-1.24593402840033218E2
1.20999999999999974E1	2.47999999999999998E9	-1.29407866147279504E2
1.20999999999999974E1	2.48999999999999977E9	-1.32928094105974770E2
1.20999999999999974E1	2.50000000000000000E9	-1.35364884840454036E2
1.20999999999999974E1	2.51000000000000023E9	-1.37125183281199070E2
1.20999999999999974E1	2.52000000000000002E9	-1.38442672162709179E2
1.20999999999999974E1	2.53000000000000025E9	-1.39455597047208579E2
1.20999999999999974E1	2.54000000000000004E9	-1.40251927094767526E2
1.20999999999999974E1	2.54999999999999982E9	-1.40890758132327276E2
1.20999999999999974E1	2.56000000000000005E9	-1.41413238067590408E2
1.20999999999999974E1	2.56999999999999984E9	-1.41848709552256880E2
1.20999999999999974E1	2.58000000000000007E9	-1.42218452163355202E2
1.20999999999999974E1	2.58999999999999986E9	-1.42538099037919652E2
